"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04150","mTOR signaling pathway",141,-0.307102170638221,-1.39314933150142,0.0209954885987684,0.0797356758020644,0.0591002517623523,2687,"tags=27%, list=16%, signal=23%","3265/7472/6199/55437/6194/55004/10325/1855/9296/96459/84219/220441/8131/528/51382/3480/8326/51606/28956/5291/1856/389541/64223/2932/54361/5578/1978/9550/5605/9706/1857/2887/51256/10542/84335/534/8649/201163"
"hsa04910","Insulin signaling pathway",129,0.278901200113975,1.34190147356374,0.0220012815299098,0.0826270350789947,0.0612433333815034,3172,"tags=28%, list=19%, signal=23%","5255/5567/5770/3845/8651/2872/3643/5293/5837/1399/2002/2319/5509/5313/2475/5256/5295/2998/868/10891/2308/6198/6720/32/2885/10603/5601/5604/51422/5562/5792/9847/867/6655/5563/9882"
"hsa04933","AGE-RAGE signaling pathway in diabetic complications",100,0.312109486664955,1.42353174159348,0.0232499444526594,0.0863569365384492,0.0640079442421392,2205,"tags=24%, list=13%, signal=21%","1729/3569/5336/7412/3845/6774/4790/7124/6777/1284/5293/1285/23236/1282/51196/1027/7048/5579/1536/5295/2335/2308/7424/6772"
"hsa04966","Collecting duct acid secretion",23,-0.493823678542803,-1.54993307921935,0.023841274472974,0.0866489330308089,0.0642243726606431,5422,"tags=61%, list=32%, signal=41%","527/9114/50617/535/525/760/245973/523/9296/6521/528/51382/9550/534"
"hsa05208","Chemical carcinogenesis - reactive oxygen species",195,-0.286428553761269,-1.36645541730323,0.0236924504547115,0.0866489330308089,0.0642243726606431,4913,"tags=42%, list=29%, signal=30%","1327/4708/4259/2949/4711/2944/1950/4697/54539/4712/873/1350/1346/1349/2946/4694/1432/29796/1347/4725/515/2938/5296/5338/4780/7419/4714/7417/4717/522/23683/1345/55967/3265/4698/3725/1351/9167/7386/4723/4695/513/1571/1537/4726/1337/4233/4728/6714/572/4716/2053/4713/4724/4709/1329/10975/5291/1340/51079/4715/4696/4705/27089/7381/5747/374291/65010/4701/4707/27035/126328/539/5605/2947/4706/56901/4731/79852/2941/2940"
"hsa05165","Human papillomavirus infection",295,0.227427259878265,1.21795193307601,0.0246800237408376,0.0887430640893947,0.0657765470360509,2693,"tags=22%, list=16%, signal=19%","5649/8516/5519/4851/9223/3672/6932/3695/894/5567/3455/8322/5934/56288/3716/3845/3659/4790/80326/2033/7015/7124/9519/1284/5293/8517/10207/7450/7855/4242/1285/3696/29110/1282/4193/3676/7187/1027/9641/2475/81029/7148/5295/23352/2335/356/1741/1108/2308/4799/7337/6198/1299/6908/2778/8325/63923/6772/2885/3908/3371/4855/841/1147/5604/3065"
"hsa04664","Fc epsilon RI signaling pathway",58,0.365681129852957,1.52347183288064,0.0261126584076796,0.0929060899136391,0.0688621905931053,3286,"tags=36%, list=20%, signal=29%","5336/3635/3845/5880/27040/7124/5293/7409/4067/5295/6850/695/2885/3937/2534/5601/5604/10451/6655/5321/7410"
"hsa05323","Rheumatoid arthritis",85,0.305343471679278,1.35326211227463,0.0321453822004427,0.113178533164059,0.0838881684616816,4322,"tags=42%, list=26%, signal=32%","6364/4050/3569/3112/3111/8600/940/10673/3683/7124/7010/6352/284/3118/51561/3113/3122/3458/6374/3119/4312/23545/941/3383/1493/3689/3127/3606/3109/6387/2321/7422/942/3115/3108/3117"
"hsa00562","Inositol phosphate metabolism",75,0.313521373469225,1.35342056401132,0.0346016851326326,0.12057082035907,0.0893673473854213,1400,"tags=17%, list=8%, signal=16%","5287/5336/4534/3635/9110/5294/8776/5293/23236/3706/23007/51196/3631"
"hsa04922","Glucagon signaling pathway",90,0.299974674880879,1.33847437742828,0.0381230421014788,0.131485594186733,0.0974574008609232,3965,"tags=36%, list=24%, signal=27%","5255/5567/3708/2033/5207/5837/5465/1374/5530/23236/816/5256/2998/10891/2308/818/2778/32/200186/3945/51422/5562/5563/23411/23235/5105/5214/5534/5160/5140/64764/5532"
"hsa04814","Motor proteins",175,-0.27748544439576,-1.30100157388248,0.0389805097451274,0.133084972665183,0.0986428635761864,2209,"tags=19%, list=13%, signal=17%","1781/10126/10749/4651/221458/7136/4635/3801/80179/64147/4641/547/7280/11258/4636/55930/70/4634/89953/8735/4644/8655/83658/200132/55860/7125/4620/147700/63971/146439/58/7134/10382"
"hsa05415","Diabetic cardiomyopathy",177,-0.275106414235311,-1.29095849187773,0.0449775112443778,0.152023988005997,0.112680501854336,4913,"tags=40%, list=29%, signal=29%","1327/4708/4711/4697/1278/54539/4712/1350/1281/1346/1349/5500/4694/1432/29796/1347/1277/4725/515/5296/7419/4714/7417/4717/522/1345/55967/4087/5501/4698/1351/9167/7386/4723/4695/513/5332/1537/4726/1337/4728/4716/4713/4724/4709/1329/10975/5291/1340/51079/4715/2997/4696/4705/27089/7381/374291/4313/4701/4707/126328/539/2932/5578/487/4706/56901/6513/815/4731/6262"
"hsa04519","Cadherin signaling",313,-0.2443876335952,-1.23349429315399,0.0536451169188446,0.179525242758113,0.133064490116571,4507,"tags=31%, list=27%, signal=23%","56128/102/56100/81/1495/4640/1501/26167/25937/2064/166336/5500/2569/56108/1006/5098/6259/1432/10552/11187/1004/1452/342184/10971/56102/10413/3728/3875/56101/6327/56144/10184/79838/7534/29964/60485/10787/5501/1001/3265/6330/7472/8463/1674/55845/56121/8313/1855/4233/81839/54798/4641/56113/3480/51347/1008/8326/56110/6324/2195/55800/56106/5747/5099/1856/55851/7431/2932/3887/54361/5605/2697/1857/999/338785/3856/375612/64881/7531/126374/144501/1499/56105/3855/3858/3853/2196/25984/1828/2568/1002/3852/3848/5317/3872/3861"
"hsa00983","Drug metabolism - other enzymes",54,-0.362418491563655,-1.38531238885979,0.0616113744075829,0.204163181860422,0.151326182755467,5076,"tags=46%, list=30%, signal=32%","4258/1807/4259/2949/2944/83549/4353/2946/4833/2938/4832/4830/7172/3615/10201/8824/2950/1571/3704/1854/81602/2947/7498/2941/2940"
"hsa04210","Apoptosis",130,0.266129116944005,1.27626029625545,0.0628248739546684,0.206163178608523,0.152808584580594,3282,"tags=29%, list=20%, signal=24%","1439/3708/330/3845/4790/7124/2081/9020/8743/5293/8517/142/4217/9131/8797/6709/10018/5295/113457/4170/356/5551/4792/143/841/5601/8795/1147/8837/843/5604/1521/7186/7132/5970/836/1616/4803"
"hsa03020","RNA polymerase",33,-0.420902243371239,-1.43720521872419,0.063973063973064,0.207912457912458,0.154105154105154,2992,"tags=30%, list=18%, signal=25%","246721/5441/51082/5434/9533/5437/5439/5438/5440/10621"
"hsa03460","Fanconi anemia pathway",51,0.332839124026048,1.35052090614856,0.0653504702230373,0.210366275575111,0.155923928953212,4351,"tags=37%, list=26%, signal=28%","2175/672/675/6118/2177/7156/80010/2188/83990/84464/6119/2176/641/2187/57697/5889/545/5888/116028"
"hsa05143","African trypanosomiasis",31,0.398166145836676,1.43175880879459,0.0661226935756956,0.210844060647029,0.156278064260333,3675,"tags=45%, list=22%, signal=35%","3569/3620/7412/7124/23236/54106/5579/356/3592/3458/8542/3383/6401/3606"
"hsa04978","Mineral absorption",45,-0.382774168267546,-1.41295213887081,0.0685154975530179,0.214428131230741,0.15893458496704,2119,"tags=31%, list=13%, signal=27%","491/482/4495/55630/6543/4499/65010/4489/6523/4501/7018/483/4493/6550"
"hsa04146","Peroxisome",79,0.305882818448633,1.34178243252465,0.068421052631579,0.214428131230741,0.15893458496704,3054,"tags=32%, list=18%, signal=26%","225/8309/51703/54511/847/570/215/5830/3155/4843/3295/196743/6648/26061/30/2180/8504/25961/2182/3418/5191/1384/373156/11001/3417"
"hsa04623","Cytosolic DNA-sensing pathway",66,0.318279573062941,1.33954298976849,0.0706521739130435,0.219086557638612,0.162387420485798,2641,"tags=27%, list=16%, signal=23%","90865/3569/115004/4790/6352/8517/29110/114548/9641/3627/9447/103/4792/23586/25939/81030/841/1147"
"hsa04211","Longevity regulating pathway",82,0.302089292063655,1.33414430391832,0.0716180371352785,0.220062695924765,0.163110936250682,3972,"tags=37%, list=24%, signal=28%","111/5567/847/3845/4790/3643/5293/79813/6648/814/2475/5295/10891/2308/6198/113/3479/51422/5562/5970/5468/9474/5563/83667/23411/196883/9365/2309/64764/3667"
"hsa04932","Non-alcoholic fatty liver disease",144,-0.276755145491468,-1.25930731434944,0.076103500761035,0.231738587902971,0.171765132111203,4913,"tags=42%, list=29%, signal=30%","1327/4708/4711/468/4697/54539/4712/1350/1346/1349/4694/1432/29796/3953/1347/4725/5296/4714/4717/1345/55967/2931/9370/3952/4698/3725/1351/9167/7386/4723/4695/1571/1537/4726/1337/4728/4716/4713/4724/4709/1329/10975/5291/1340/51079/4715/4696/4705/27089/7381/374291/4701/4707/126328/581/2932/8660/4706/56901/4731"
"hsa00980","Metabolism of xenobiotics by cytochrome P450",43,-0.376459555753178,-1.37733734519209,0.077175697865353,0.231934125218873,0.171910064783842,2526,"tags=28%, list=15%, signal=24%","2950/1565/1571/218/374875/874/2947/1577/27306/27294/2941/2940"
"hsa04213","Longevity regulating pathway - multiple species",55,0.314703456435507,1.30876507819342,0.0775401069518717,0.231934125218873,0.171910064783842,3459,"tags=36%, list=21%, signal=29%","111/5567/847/3845/3643/5293/6648/2475/5295/2308/6198/113/3479/3065/51422/5562/9474/5563/23411/196883"
"hsa05022","Pathways of neurodegeneration - multiple diseases",422,-0.22755868329353,-1.17939771388677,0.08,0.23719298245614,0.175807940904894,3614,"tags=34%, list=22%, signal=27%","55567/5595/5335/4287/1327/4708/4711/5692/84557/468/4697/10540/54539/84516/4712/1350/1767/5706/1346/5701/83544/6233/1349/3831/10120/5687/6311/10213/5682/4694/1432/10131/29796/1347/7314/10452/4725/1452/9973/515/9861/2893/7419/2861/4714/10671/351/7417/4717/522/51807/5700/1128/1345/805/6261/6263/9821/55967/6804/2903/347733/3265/4698/7472/1351/9167/7386/4723/4695/1460/4137/55255/5715/513/5743/5332/1537/824/10126/8313/1855/4726/11273/1337/4728/572/4716/4713/4724/4709/3710/5714/1329/10975/8326/7280/22863/1340/11258/51079/4715/4696/4705/598/27089/493869/7381/374291/2891/4701/4707/1856/27035/22943/126328/581/539/2932/54361/5578/89953/5605/7979/9706/487/5694/4706/1857/56901/5630/815/774/2877/4731/55860/1499/6262/2890/147700/808/7345/10382"
"hsa04750","Inflammatory mediator regulation of TRP channels",85,0.291519202935759,1.29199386567476,0.0837837837837838,0.246251468860165,0.182522110210897,2582,"tags=27%, list=15%, signal=23%","111/5336/5567/3708/79054/5588/5293/5583/623/23236/816/3556/5579/5295/818/624/7442/1573/5732/2778/113/5601/3479"
"hsa00450","Selenocompound metabolism",16,0.454685709150294,1.40242108030947,0.0861678004535147,0.251075142700758,0.186097427476738,4192,"tags=44%, list=25%, signal=33%","883/1491/11185/4141/9060/92935/22928"
"hsa04130","SNARE interactions in vesicular transport",32,-0.410987219037064,-1.39599249079037,0.0876897133220911,0.253325838486041,0.187765647959133,4663,"tags=47%, list=28%, signal=34%","6844/6810/662/6811/10490/2054/9341/6804/9554/55850/9482/6809/10282/53407/415117"
"hsa00020","Citrate cycle (TCA cycle)",29,0.391565108148696,1.36775546183546,0.0895140664961637,0.256323017011683,0.189987163029525,4118,"tags=45%, list=25%, signal=34%","48/3419/8801/50/6389/2271/3418/6390/3417/5105/5160/4190/4967"
"hsa05030","Cocaine addiction",38,0.344500094321947,1.32508553066864,0.0902439024390244,0.256323017011683,0.189987163029525,740,"tags=16%, list=4%, signal=15%","111/116443/5567/4129/8787/4790"
"hsa05221","Acute myeloid leukemia",64,0.306850657250515,1.28882205882509,0.0933333333333333,0.262888888888889,0.194853801169591,3140,"tags=31%, list=19%, signal=26%","6932/3845/6774/4790/6777/5293/2322/8517/11040/2475/5295/1436/6198/861/2885/1147/5604/1050/5970/6655"
"hsa05212","Pancreatic cancer",76,0.296898387203307,1.28793816361782,0.0962566844919786,0.268882308746188,0.199296136660208,2681,"tags=26%, list=16%, signal=22%","3716/3845/5880/6774/4790/5293/1029/8517/675/9459/7048/2475/5295/1870/6198/5337/6772/5601/1147/5604"
"hsa03420","Nucleotide excision repair",59,-0.343118909085722,-1.32244664094115,0.0993589743589744,0.272551724137931,0.202015915119363,3944,"tags=32%, list=23%, signal=25%","1643/5111/1022/246721/5441/6117/5434/5886/3978/1069/1161/2068/5437/2968/5439/2067/57654/5438/5440"
"hsa04520","Adherens junction",88,0.28543770862159,1.26947282172292,0.0989010989010989,0.272551724137931,0.202015915119363,2412,"tags=23%, list=14%, signal=20%","6932/56288/5770/1003/5880/5777/5908/2033/3643/57154/6885/5787/7454/7048/4008/57493/283106/83605/2534/9411"
"hsa03083","Polycomb repressive complex",82,0.285869933259904,1.26251328047684,0.10079575596817,0.272551724137931,0.202015915119363,4027,"tags=30%, list=24%, signal=23%","84456/54880/100170841/83746/2033/26147/10238/63035/23492/84458/23466/22992/84733/85015/3054/3065/2146/221937/57713/80012/648/64319/3607/11091/55252"
"hsa04270","Vascular smooth muscle contraction",108,0.269371347211205,1.25748561466705,0.100529100529101,0.272551724137931,0.202015915119363,3503,"tags=27%, list=21%, signal=21%","26279/111/5567/147/3708/2983/5322/5588/5583/79924/148/23236/4629/5739/1909/2977/5579/9138/2778/10203/113/5604/2768/5321/4881/2982/3778/196883/4660"
"hsa04261","Adrenergic signaling in cardiomyocytes",131,-0.276211155949835,-1.23931619528402,0.105828220858896,0.283206754680904,0.20991344632219,5248,"tags=42%, list=31%, signal=29%","5515/5603/2773/7169/1386/27092/5595/55012/1388/468/90993/148327/112/5526/59283/782/7171/5500/1432/6332/11069/493/805/9586/5528/5525/5501/154/6330/6548/10488/784/5332/491/5521/4635/5523/482/6324/6543/70/4634/5518/5578/5522/487/815/6262/9254/483/808/3753/10411/3776/7134"
"hsa05014","Amyotrophic lateral sclerosis",327,-0.229993286796807,-1.16363032440246,0.106412005457026,0.283206754680904,0.20991344632219,4917,"tags=35%, list=29%, signal=25%","71/1327/4708/4711/5692/84557/468/4697/10540/54539/84516/4712/6428/1350/1767/5706/1346/5701/83544/1349/3831/10120/5687/6311/10213/5682/4694/1432/29796/375189/1347/10452/4725/144983/9782/9973/515/9861/4714/10671/4717/522/6396/51807/5700/1345/9821/55967/2903/347733/10718/4698/1351/9167/7386/6432/4723/4695/55255/129401/5715/513/1537/10126/4726/11273/1337/10482/4728/572/4716/4713/4724/4709/3710/5714/1329/10975/7280/22863/1340/11258/51079/4715/4696/4705/598/27089/493869/7381/374291/2891/4701/4707/126328/581/539/89953/29107/7979/9706/5694/4706/9542/3084/56901/5630/2877/4731/55860/2890/147700/5217/10382"
"hsa04820","Cytoskeleton in muscle cells",215,-0.250244848056295,-1.21119346190427,0.108882521489971,0.287517908309456,0.21310888252149,2108,"tags=18%, list=13%, signal=16%","375790/1465/9172/6445/4000/7136/4635/7111/482/200539/3690/2027/114793/4636/1301/70/127294/4634/64423/7431/56776/8082/8735/3674/343263/1302/7125/256076/4620/1158/483/6640/58/3675/6382/7134/11155/6444"
"hsa05231","Choline metabolism in cancer",89,0.277301993140657,1.23813993511525,0.112021857923497,0.292957746478873,0.217140902092718,3145,"tags=28%, list=19%, signal=23%","8526/8527/80310/1606/3845/5880/6581/5293/7454/8525/2475/5579/5295/6198/3091/8613/5337/2885/8611/5601/5604/23446/8394/6655/5321"
"hsa05017","Spinocerebellar ataxia",127,0.253440495893078,1.21953661493085,0.112676056338028,0.292957746478873,0.217140902092718,2108,"tags=19%, list=13%, signal=17%","5649/489/116443/5688/2892/3708/11047/9519/2081/5293/3748/23236/4217/56652/342371/2475/5579/5295/9698/6095/7494/4976/5718/6908"
"hsa05204","Chemical carcinogenesis - DNA adducts",32,-0.394045799339743,-1.33844789187024,0.116357504215852,0.295705537029758,0.219177570268086,2526,"tags=59%, list=15%, signal=51%","6817/119391/4258/4259/2949/2944/873/2946/2938/2950/1571/5743/374875/6799/2947/1577/27306/2941/2940"
"hsa00350","Tyrosine metabolism",26,0.38947374054183,1.32113299730958,0.115577889447236,0.295705537029758,0.219177570268086,2437,"tags=31%, list=15%, signal=26%","314/4129/8639/259307/316/2806/125/2184"
"hsa01212","Fatty acid metabolism",55,0.305775106403545,1.27163452722944,0.114973262032086,0.295705537029758,0.219177570268086,2218,"tags=22%, list=13%, signal=19%","34/51703/1376/39/1374/10449/3295/30/1892/2180/51144/2182"
"hsa05134","Legionellosis",55,0.304053705184472,1.26447569323822,0.117647058823529,0.29675153643547,0.219952867242734,4843,"tags=44%, list=29%, signal=31%","3569/10767/4791/1378/4790/7124/7415/51128/4792/3592/1379/841/5970/836/7100/3689/3606/718/7097/929/842/317/3305/3576"
"hsa04924","Renin secretion",59,0.30273808839854,1.26605217229577,0.119047619047619,0.298059964726631,0.220922677063028,4433,"tags=42%, list=26%, signal=31%","111/5567/3708/2983/5137/5530/23236/1909/2977/116/5732/2778/153/1636/4881/2982/3778/5534/5140/775/5532/2770/2771/3709/3759"
"hsa04935","Growth hormone synthesis, secretion and action",101,0.267435236826306,1.22492507246597,0.122015915119363,0.303245436105477,0.224766159430406,4532,"tags=38%, list=27%, signal=28%","111/5336/5567/3708/3845/6774/8651/2033/6777/5293/1399/23236/2475/5579/51738/5295/2778/6772/2885/113/5601/3479/5604/6655/3717/196883/53358/775/64764/5608/3667/2770/2690/2771/3709/6751/5600/5599"
"hsa00480","Glutathione metabolism",50,-0.337420316732727,-1.27158346311743,0.132258064516129,0.326300918295267,0.241854931654543,1772,"tags=24%, list=11%, signal=22%","26873/2950/79094/2686/493869/2947/290/27306/2937/2877/2941/2940"
"hsa04350","TGF-beta signaling pathway",100,0.266487033363985,1.21544767757714,0.137837837837838,0.337602820211516,0.250231925289134,2496,"tags=22%, list=15%, signal=19%","654/5519/26585/25942/23592/4086/2033/7124/57154/3399/130399/7037/8454/3625/7048/3547/653/3397/6198/7036/353500/3458"
"hsa00860","Porphyrin metabolism",27,-0.404255378688779,-1.32075872548445,0.14261744966443,0.344980787704131,0.255700490419131,4843,"tags=48%, list=29%, signal=34%","326625/341208/5498/3145/2495/124454/7390/2395/645/210/1371/7389/212"
"hsa00650","Butanoate metabolism",20,0.402924585128103,1.30487052977398,0.145539906103286,0.344980787704131,0.255700490419131,2612,"tags=40%, list=16%, signal=34%","7915/54511/622/39/3155/1892/54988/79944"
"hsa00785","Lipoic acid metabolism",17,0.412310506664234,1.28729210861645,0.144495412844037,0.344980787704131,0.255700490419131,4917,"tags=47%, list=29%, signal=33%","2731/594/275/1629/5160/4967/55753/1738"
"hsa04918","Thyroid hormone synthesis",60,0.295239424034654,1.23158020696856,0.144385026737968,0.344980787704131,0.255700490419131,2565,"tags=27%, list=15%, signal=23%","111/5172/5567/3708/7276/7270/23236/8458/213/5579/4036/478/2778/9601/113/481"
"hsa05224","Breast cancer",125,0.247715817833197,1.18814580253846,0.146892655367232,0.344980787704131,0.255700490419131,2888,"tags=24%, list=17%, signal=20%","4851/2324/6932/8322/10023/8600/4791/3845/80326/672/5293/675/7855/8202/28514/2475/81029/8648/5295/4040/1870/6198/8325/2885/23401/4855/3479/5604/54567/4041"
"hsa04218","Cellular senescence",149,0.235080665439984,1.15697983290715,0.146974063400576,0.344980787704131,0.255700490419131,4893,"tags=36%, list=29%, signal=26%","3569/894/83593/5934/3708/3845/4790/2113/4775/5293/1029/2305/5530/4193/204851/7048/2475/5295/9261/1870/2308/5604/4605/2626/5970/8945/3133/23411/5933/11200/3364/3107/5534/896/22808/2309/10114/5608/91750/5532/545/3709/1871/5600/23291/472/1875/3552/5290/3576/3106/4772/7040/10000"
"hsa00830","Retinol metabolism",32,-0.376993439829714,-1.28052646579273,0.15008431703204,0.349851718322963,0.259310834509079,1914,"tags=25%, list=11%, signal=22%","8228/195814/112724/1592/1577/145226/9227/339761"
"hsa04915","Estrogen signaling pathway",106,-0.276407977734505,-1.19115705320812,0.152996845425868,0.354198176396871,0.262532438438042,3509,"tags=26%, list=21%, signal=21%","5296/3320/3875/3762/1839/805/9586/2100/9166/3265/3725/10488/5332/3303/3326/6714/3710/5291/4313/2852/5605/9568/3310/808/3858/25984/3872/3861"
"hsa04518","Integrin signaling",149,0.233750950239775,1.15043546794514,0.161383285302594,0.37107177164814,0.275039182971839,2411,"tags=21%, list=14%, signal=19%","5649/8516/2324/3672/3695/894/3384/80310/7412/3683/5880/3385/1284/5293/3082/7450/3791/1285/3696/1282/3676/9459/2475/7148/5295/2335/1299/7094/7424/63923/3908/3371"
"hsa04810","Regulation of actin cytoskeleton",202,0.219082818479851,1.12592381107376,0.164086687306502,0.374738515605389,0.277756981358089,5006,"tags=39%, list=30%, signal=28%","1729/8516/3672/3984/3695/26999/80310/2264/3683/10788/3845/89846/5880/730/1902/81873/5293/7409/1399/623/2149/3696/4629/3676/9459/5295/10097/2335/9138/3071/624/23191/57121/7430/5062/81553/5604/5058/10451/2768/8394/6655/653857/7410/1730/5156/1073/4660/10163/200576/7114/3689/7414/22808/2260/128239/10672/6387/2246/369/340156/5155/729/56034/9475/4478/3678/3681/4627/673/221178/5290/6093/85464/10000/6654/3688/2934/8874"
"hsa04148","Efferocytosis",151,0.232233535756909,1.14078357508871,0.169590643274854,0.384708976019467,0.285147107731651,3524,"tags=29%, list=21%, signal=23%","489/1901/64805/55423/89790/286410/91937/5777/203859/405/4775/29933/1399/1374/816/9844/338440/9261/6868/818/5175/4953/3091/5732/5869/5604/19/714/948/4035/713/55754/5468/23411/836/1844/5031/10396/1847/196527/3717/161291/80824/23200"
"hsa02010","ABC transporters",39,0.317016702013812,1.22856404554687,0.17156862745098,0.386601307189542,0.286549707602339,3621,"tags=41%, list=22%, signal=32%","225/5244/215/10060/10349/23460/8714/64240/19/6890/6891/10347/9619/1244/10350/20"
"hsa00790","Folate biosynthesis",19,0.393746077744568,1.2614253294221,0.18075117370892,0.404595342474272,0.299886924661715,5147,"tags=53%, list=31%, signal=37%","2643/10243/55034/2356/1719/7166/249/4337/6697/231"
"hsa04613","Neutrophil extracellular trap formation",133,0.237665951929027,1.14440064443064,0.184971098265896,0.411317310617584,0.304869261684787,1902,"tags=17%, list=11%, signal=15%","2811/9734/5336/1378/3683/5880/4790/653361/5293/6403/6885/7450/23236/51284/51311/2475/5579/1536/8345/5295/6850/10013/2215"
"hsa00640","Propanoate metabolism",31,0.337116461465169,1.21223129675722,0.189189189189189,0.41794735912383,0.309783467678205,3464,"tags=35%, list=21%, signal=28%","594/8801/55862/1892/32/79611/3945/5095/1629/5096/18"
"hsa05160","Hepatitis C",128,0.236289139162029,1.13703410687357,0.200557103064067,0.440183771660095,0.326265143740587,3140,"tags=27%, list=19%, signal=22%","5519/3455/3716/23562/3845/6774/4790/49861/7124/5293/5465/8517/29110/7187/9641/3627/10686/5295/356/1870/4792/6772/23586/2885/7122/3458/841/1147/8837/5604/7186/7132/5970/6655"
"hsa00982","Drug metabolism - cytochrome P450",38,-0.338406584418353,-1.19405370421327,0.209459459459459,0.448832476804746,0.332675582309341,2526,"tags=29%, list=15%, signal=25%","2950/1565/1571/2326/218/2330/2947/1577/27306/2941/2940"
"hsa00561","Glycerolipid metabolism",53,0.291717731108355,1.19169559424063,0.209809264305177,0.448832476804746,0.332675582309341,2855,"tags=26%, list=17%, signal=22%","8526/8527/1606/217/57104/8525/84649/23175/8613/2710/8611/56895/2717/80339"
"hsa04974","Protein digestion and absorption",79,-0.287546945536087,-1.16805709957661,0.207395498392283,0.448832476804746,0.332675582309341,1938,"tags=18%, list=12%, signal=16%","255631/1307/482/1301/6543/6505/3769/1308/1302/23428/256076/483/1280/6550"
"hsa05220","Chronic myeloid leukemia",76,0.266131232010283,1.15447097394288,0.205882352941176,0.448832476804746,0.332675582309341,3205,"tags=30%, list=19%, signal=25%","3845/4790/6777/5293/1029/8517/1399/4193/1027/7048/5295/1870/4792/861/2885/613/1147/5604/3065/867/5970/6655/2122"
"hsa01523","Antifolate resistance",28,0.346141131597293,1.20962998361804,0.2125,0.451729559748428,0.33482290632241,4190,"tags=46%, list=25%, signal=35%","3569/4790/7124/8517/8714/2356/1147/5970/1244/1719/113235/6472/4363"
"hsa05110","Vibrio cholerae infection",47,-0.317209369581273,-1.18775880429235,0.221690590111643,0.468321371610845,0.347120792411651,5422,"tags=49%, list=32%, signal=33%","527/9114/537/50617/5335/71/535/11015/533/525/29927/245973/10952/523/23480/9296/528/51382/51606/5578/9550/10945/534"
"hsa05223","Non-small cell lung cancer",71,0.267115161447596,1.1398468279142,0.228260869565217,0.479206049149338,0.355188538453885,1870,"tags=20%, list=11%, signal=18%","5336/3718/83593/3845/6774/6789/6777/5293/1029/3082/27436/5579/5295/1870"
"hsa04114","Oocyte meiosis",113,0.236388751153485,1.10916700066513,0.22972972972973,0.479312645979313,0.355267548250004,2681,"tags=23%, list=16%, signal=19%","5519/111/5567/26271/3708/285955/6790/22849/5530/8454/286151/816/100310812/10734/8243/6196/818/729597/6195/991/9700/113/3479/442590/9985/5604"
"hsa04975","Fat digestion and absorption",25,0.346650935798068,1.17830098856499,0.23728813559322,0.489045059942125,0.362481234089772,2954,"tags=40%, list=18%, signal=33%","26279/5322/39/84649/2806/64240/8613/8611/19/948"
"hsa00970","Aminoacyl-tRNA biosynthesis",44,-0.314070941460308,-1.16067793993366,0.236628849270664,0.489045059942125,0.362481234089772,3336,"tags=30%, list=20%, signal=24%","5859/1615/124454/57505/10667/5188/6301/57176/54938/283459/51091/10352/79731"
"hsa04964","Proximal tubule bicarbonate reclamation",20,-0.398785042504999,-1.19980923284192,0.241319444444444,0.494339225589226,0.366405280878965,1750,"tags=35%, list=10%, signal=31%","760/27165/482/2744/483/762/6550"
"hsa00630","Glyoxylate and dicarboxylate metabolism",26,0.342858557623997,1.16300974041761,0.246231155778894,0.498360063792014,0.369385534669883,3917,"tags=42%, list=23%, signal=32%","2731/48/847/39/275/50/5095/5096/9380/4190/6472"
"hsa04071","Sphingolipid signaling pathway",116,0.23440645843897,1.10566059657813,0.245179063360882,0.498360063792014,0.369385534669883,3204,"tags=26%, list=19%, signal=21%","1901/5519/8698/1903/94103/3845/5880/81537/4790/7124/29956/6610/5293/23236/4217/5579/5295/624/5337/2534/259230/5601/5604/8879/340485/7186/2768/7132/5970/4846"
"hsa04024","cAMP signaling pathway",171,0.216891589219447,1.09235612022711,0.250737463126844,0.504459896052816,0.373906743259328,2701,"tags=23%, list=16%, signal=19%","489/111/116443/5567/2892/5144/5880/4790/5908/4886/2033/5293/5465/7409/2867/2149/1909/816/51196/814/116/51738/5295/5142/818/478/10846/4792/5337/64091/5732/2778/113/481/5601/610/5604/5058/10451"
"hsa00330","Arginine and proline metabolism",46,-0.309190344786458,-1.15531780789334,0.256,0.512,0.379495484272812,2041,"tags=22%, list=12%, signal=19%","262/8974/2593/112817/54498/224/1152/1158/1160/383"
"hsa00531","Glycosaminoglycan degradation",17,-0.406857593963521,-1.16691916572381,0.26678445229682,0.515723087654034,0.382255044726441,6164,"tags=59%, list=37%, signal=37%","2588/138050/2720/4669/3073/6448/3425/8372/60495/3373"
"hsa00410","beta-Alanine metabolism",29,0.331384834536093,1.15754291680673,0.268542199488491,0.515723087654034,0.382255044726441,4361,"tags=45%, list=26%, signal=33%","314/217/8639/51733/1806/57571/1892/55748/18/222/219/35/23417"
"hsa00140","Steroid hormone biosynthesis",32,-0.335851024552934,-1.1407788042622,0.268128161888702,0.515723087654034,0.382255044726441,3833,"tags=44%, list=23%, signal=34%","6820/3292/79154/79644/8630/9420/1581/3291/1571/220074/374875/1583/1577/1588"
"hsa04917","Prolactin signaling pathway",61,0.266325219179165,1.11167455879893,0.261904761904762,0.515723087654034,0.382255044726441,3828,"tags=34%, list=23%, signal=27%","894/8600/3845/3659/6774/8651/4790/6777/5293/5295/6772/2885/5601/5604/5970/6655/1154/3717/53358/122809/2309"
